#	ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
	r_2860	PI 4-P 5-kinase (1-16:0, 2-16:1), nucleus	ATP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[n] => ADP[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[n]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(607,1544) curated (PR #222)		3
	r_2861	PI 4-P 5-kinase (1-16:1, 2-16:1), nucleus	ATP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[n] => ADP[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[n]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(607,1545) curated (PR #222)		3
	r_2862	PI 4-P 5-kinase (1-18:0, 2-16:1), nucleus	ATP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[n] => ADP[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[n]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(607,1546) curated (PR #222)		3
	r_2863	PI 4-P 5-kinase (1-18:1, 2-16:1), nucleus	ATP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[n] => ADP[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[n]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(607,1547) curated (PR #222)		3
	r_2864	PI 4-P 5-kinase (1-16:0, 2-18:1), nucleus	ATP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[n] => ADP[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[n]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(607,1548) curated (PR #222)		3
	r_2865	PI 4-P 5-kinase (1-16:1, 2-18:1), nucleus	ATP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[n] => ADP[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[n]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(607,1549) curated (PR #222)		3
	r_2866	PI 4-P 5-kinase (1-18:0, 2-18:1), nucleus	ATP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[n] => ADP[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[n]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(607,1550) curated (PR #222)		3
	r_2867	PI 4-P 5-kinase (1-18:1, 2-18:1), nucleus	ATP[n] + H+[n] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[n] => ADP[n] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[n]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(607,1551) curated (PR #222)		3
	r_2868	PI 4-P 5-kinase (1-16:0, 2-16:1), cell envelope	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-16:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-16:1)[ce]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(600,1552) curated (PR #222)		3
	r_2869	PI 4-P 5-kinase (1-16:1, 2-16:1), cell envelope	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-16:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-16:1)[ce]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(600,1553) curated (PR #222)		3
	r_2870	PI 4-P 5-kinase (1-18:0, 2-16:1), cell envelope	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-16:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-16:1)[ce]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(600,1554) curated (PR #222)		3
	r_2871	PI 4-P 5-kinase (1-18:1, 2-16:1), cell envelope	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)[ce]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(600,1555) curated (PR #222)		3
	r_2872	PI 4-P 5-kinase (1-16:0, 2-18:1), cell envelope	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[ce]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(600,1556) curated (PR #222)		3
	r_2873	PI 4-P 5-kinase (1-16:1, 2-18:1), cell envelope	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)[ce]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(600,1557) curated (PR #222)		3
	r_2874	PI 4-P 5-kinase (1-18:0, 2-18:1), cell envelope	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[ce]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(600,1558) curated (PR #222)		3
	r_2875	PI 4-P 5-kinase (1-18:1, 2-18:1), cell envelope	H+[ce] + ATP[ce] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce] => ADP[ce] + 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[ce]	2.7.1.68	YDR208W					"kegg.pathway/sce00562;kegg.pathway/sce04011;kegg.pathway/sce04070;kegg.pathway/sce04139;kegg.pathway/sce04144;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(600,1559) curated (PR #222)		3
	r_2876	PI 3-P 5-kinase (1-16:0, 2-16:1), vacuolar membrane	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-16:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-16:1)[vm]	2.7.1.150	YFR019W					"kegg.pathway/sce00562;kegg.pathway/sce04070;kegg.pathway/sce04145;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(1658,1560) curated (PR #222)		3
	r_2877	PI 3-P 5-kinase (1-16:1, 2-16:1), vacuolar membrane	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-16:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-16:1)[vm]	2.7.1.150	YFR019W					"kegg.pathway/sce00562;kegg.pathway/sce04070;kegg.pathway/sce04145;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(1658,1561) curated (PR #222)		3
	r_2878	PI 3-P 5-kinase (1-18:0, 2-16:1), vacuolar membrane	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-16:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-16:1)[vm]	2.7.1.150	YFR019W					"kegg.pathway/sce00562;kegg.pathway/sce04070;kegg.pathway/sce04145;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(1658,1562) curated (PR #222)		3
	r_2879	PI 3-P 5-kinase (1-18:1, 2-16:1), vacuolar membrane	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)[vm]	2.7.1.150	YFR019W					"kegg.pathway/sce00562;kegg.pathway/sce04070;kegg.pathway/sce04145;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(1658,1563) curated (PR #222)		3
	r_2880	PI 3-P 5-kinase (1-16:0, 2-18:1), vacuolar membrane	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)[vm]	2.7.1.150	YFR019W					"kegg.pathway/sce00562;kegg.pathway/sce04070;kegg.pathway/sce04145;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(1658,1564) curated (PR #222)		3
	r_2881	PI 3-P 5-kinase (1-16:1, 2-18:1), vacuolar membrane	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)[vm]	2.7.1.150	YFR019W					"kegg.pathway/sce00562;kegg.pathway/sce04070;kegg.pathway/sce04145;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(1658,1565) curated (PR #222)		3
	r_2882	PI 3-P 5-kinase (1-18:0, 2-18:1), vacuolar membrane	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)[vm]	2.7.1.150	YFR019W					"kegg.pathway/sce00562;kegg.pathway/sce04070;kegg.pathway/sce04145;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(1658,1566) curated (PR #222)		3
	r_2883	PI 3-P 5-kinase (1-18:1, 2-18:1), vacuolar membrane	H+[vm] + ATP[vm] + 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[vm] => ADP[vm] + 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[vm]	2.7.1.150	YFR019W					"kegg.pathway/sce00562;kegg.pathway/sce04070;kegg.pathway/sce04145;pubmed/22345606;sbo/SBO:0000176"	Inositol phosphate metabolism		model.S(1658,1567) curated (PR #222)		3
	r_2884	PE (1-16:0, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + phosphatidylethanolamine (1-16:0, 2-16:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2885	PE (1-16:1, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + phosphatidylethanolamine (1-16:1, 2-16:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (16:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2886	PE (1-18:0, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + phosphatidylethanolamine (1-18:0, 2-16:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (18:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2887	PE (1-18:1, 2-16:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + phosphatidylethanolamine (1-18:1, 2-16:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (18:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2888	PE (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + phosphatidylethanolamine (1-16:0, 2-18:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2889	PE (1-16:1, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + phosphatidylethanolamine (1-16:1, 2-18:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (16:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2890	PE (1-18:0, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + phosphatidylethanolamine (1-18:0, 2-18:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (18:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2891	PE (1-18:1, 2-18:1) diacylglycerol (1-16:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:0, 2-16:1)[erm] + phosphatidylethanolamine (1-18:1, 2-18:1)[erm] <=> triglyceride (1-16:0, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (18:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2892	PE (1-16:0, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + phosphatidylethanolamine (1-16:0, 2-16:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2893	PE (1-16:1, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + phosphatidylethanolamine (1-16:1, 2-16:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (16:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2894	PE (1-18:0, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + phosphatidylethanolamine (1-18:0, 2-16:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (18:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2895	PE (1-18:1, 2-16:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + phosphatidylethanolamine (1-18:1, 2-16:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (18:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2896	PE (1-16:0, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + phosphatidylethanolamine (1-16:0, 2-18:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2897	PE (1-16:1, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + phosphatidylethanolamine (1-16:1, 2-18:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (16:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2898	PE (1-18:0, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + phosphatidylethanolamine (1-18:0, 2-18:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (18:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2899	PE (1-18:1, 2-18:1) diacylglycerol (1-16:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-16:1, 2-16:1)[erm] + phosphatidylethanolamine (1-18:1, 2-18:1)[erm] <=> triglyceride (1-16:1, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (18:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2900	PE (1-16:0, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + phosphatidylethanolamine (1-16:0, 2-16:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2901	PE (1-16:1, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + phosphatidylethanolamine (1-16:1, 2-16:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (16:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2902	PE (1-18:0, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + phosphatidylethanolamine (1-18:0, 2-16:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (18:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2903	PE (1-18:1, 2-16:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + phosphatidylethanolamine (1-18:1, 2-16:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (18:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2904	PE (1-16:0, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + phosphatidylethanolamine (1-16:0, 2-18:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2905	PE (1-16:1, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + phosphatidylethanolamine (1-16:1, 2-18:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (16:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2906	PE (1-18:0, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + phosphatidylethanolamine (1-18:0, 2-18:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (18:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2907	PE (1-18:1, 2-18:1) diacylglycerol (1-18:0, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:0, 2-16:1)[erm] + phosphatidylethanolamine (1-18:1, 2-18:1)[erm] <=> triglyceride (1-18:0, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (18:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2908	PE (1-16:0, 2-16:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:1, 2-16:1)[erm] + phosphatidylethanolamine (1-16:0, 2-16:1)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2909	PE (1-16:1, 2-16:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:1, 2-16:1)[erm] + phosphatidylethanolamine (1-16:1, 2-16:1)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (16:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2910	PE (1-18:0, 2-16:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:1, 2-16:1)[erm] + phosphatidylethanolamine (1-18:0, 2-16:1)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (18:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2911	PE (1-18:1, 2-16:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:1, 2-16:1)[erm] + phosphatidylethanolamine (1-18:1, 2-16:1)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-16:1)[erm] + 1-acylglycerophosphoethanolamine (18:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2912	PE (1-16:0, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:1, 2-16:1)[erm] + phosphatidylethanolamine (1-16:0, 2-18:1)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
	r_2913	PE (1-16:1, 2-18:1) diacylglycerol (1-18:1, 2-16:1) acyltransferase, ER membrane	diglyceride (1-18:1, 2-16:1)[erm] + phosphatidylethanolamine (1-16:1, 2-18:1)[erm] <=> triglyceride (1-18:1, 2-16:1, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (16:1)[erm]	2.3.1.158	YNR008W					"kegg.pathway/sce00561;pubmed/22345606;sbo/SBO:0000176"	Glycerolipid metabolism				3
